instrument,collection,technique,dynamic,midi,note,register,metric,value,ci_low,ci_high,rel_uncertainty,source_file
Violin,_15_,ordinario,pianissimo,83,B5,Very high,EWSD_score_acoustic_balanced,6.882719555596517,2.895692517718536,13.23356781018814,0.4179161632696534,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_pianissimo\_Sustains\analysis_results\Arco_Normal_pianissimo.xlsx
Violin,_15_,ordinario,pianissimo,86,D6,Very high,EWSD_score_acoustic_balanced,11.15070442359854,4.246652867769554,12.10594744138656,0.20096702942884,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_pianissimo\_Sustains\analysis_results\Arco_Normal_pianissimo.xlsx
Violin,_15_,ordinario,pianissimo,87,D#6,Very high,EWSD_score_acoustic_balanced,8.981647873953346,3.78363253599368,13.94497285815713,0.3095036729453821,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_pianissimo\_Sustains\analysis_results\Arco_Normal_pianissimo.xlsx
Violin,_15_,ordinario,pianissimo,88,E6,Very high,EWSD_score_acoustic_balanced,7.856360481121444,3.514966869100936,13.54647140465688,0.3494252432501035,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_pianissimo\_Sustains\analysis_results\Arco_Normal_pianissimo.xlsx
Violin,_15_,ordinario,pianissimo,89,F6,Very high,EWSD_score_acoustic_balanced,7.112145528217689,3.132834035148223,10.53711108973861,0.3031093037607541,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_pianissimo\_Sustains\analysis_results\Arco_Normal_pianissimo.xlsx
Violin,_15_,ordinario,pianissimo,90,F#6,Very high,EWSD_score_acoustic_balanced,5.397885942979125,2.448087707266616,9.616222252010584,0.3706089142801719,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_pianissimo\_Sustains\analysis_results\Arco_Normal_pianissimo.xlsx
Violin,_15_,ordinario,pianissimo,91,G6,Very high,EWSD_score_acoustic_balanced,4.524560198098944,2.835296449297283,8.041573581308135,0.2955110441938764,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_pianissimo\_Sustains\analysis_results\Arco_Normal_pianissimo.xlsx
Violin,_15_,ordinario,pianissimo,93,A6,Very high,EWSD_score_acoustic_balanced,6.807324131523881,3.564041489011053,8.82186168799441,0.2198032066765485,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_pianissimo\_Sustains\analysis_results\Arco_Normal_pianissimo.xlsx
Violin,_15_,ordinario,pianissimo,94,A#6,Very high,EWSD_score_acoustic_balanced,5.497738008080077,3.697153445966053,6.054057995914699,0.1169667228430041,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_pianissimo\_Sustains\analysis_results\Arco_Normal_pianissimo.xlsx
Violin,_15_,ordinario,pianissimo,95,B6,Very high,EWSD_score_acoustic_balanced,4.518563021649288,2.608513034810233,7.929796754608073,0.3250367599317556,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_pianissimo\_Sustains\analysis_results\Arco_Normal_pianissimo.xlsx
Violin,_15_,ordinario,pianissimo,96,C7,Very high,EWSD_score_acoustic_balanced,4.07691282996328,2.773898130164565,6.987828791031952,0.2782610629759409,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_pianissimo\_Sustains\analysis_results\Arco_Normal_pianissimo.xlsx
Violin,_15_,ordinario,pianissimo,98,D7,Very high,EWSD_score_acoustic_balanced,5.760114249432145,3.497665886078742,7.140631010682572,0.1840594268680299,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_pianissimo\_Sustains\analysis_results\Arco_Normal_pianissimo.xlsx
Violin,_15_,ordinario,pianissimo,100,E7,Very high,EWSD_score_acoustic_balanced,4.37095475815604,3.721109886418373,4.744647287905237,0.0697117563716586,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_pianissimo\_Sustains\analysis_results\Arco_Normal_pianissimo.xlsx
Violin,_15_,ordinario,pianissimo,101,F7,Very high,EWSD_score_acoustic_balanced,4.630918085618722,3.396604831272402,6.305340704193499,0.1911706326259509,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_pianissimo\_Sustains\analysis_results\Arco_Normal_pianissimo.xlsx
Violin,_15_,ordinario,pianissimo,102,F#7,Very high,EWSD_score_acoustic_balanced,4.903243372640486,3.195822717680453,7.560020828254178,0.2418849570259122,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_pianissimo\_Sustains\analysis_results\Arco_Normal_pianissimo.xlsx
Violin,_15_,ordinario,pianissimo,103,G7,Very high,EWSD_score_acoustic_balanced,4.406454283931345,3.975247401243591,4.669564273196039,0.0412590429229978,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_pianissimo\_Sustains\analysis_results\Arco_Normal_pianissimo.xlsx
Violin,_15_,ordinario,piano,55,G3,Middle,EWSD_score_acoustic_balanced,35.07141104378886,16.97603049502473,48.99512083650964,0.2236181823879594,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_piano\_Sustains\analysis_results\Arco_Normal_piano.xlsx
Violin,_15_,ordinario,piano,56,G#3,Middle,EWSD_score_acoustic_balanced,28.32762260374315,13.66235654502245,33.76831600012701,0.1923803132548693,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_piano\_Sustains\analysis_results\Arco_Normal_piano.xlsx
Violin,_15_,ordinario,piano,57,A3,Middle,EWSD_score_acoustic_balanced,32.54734227839292,11.6171048501127,34.8408618682062,0.1826277007449797,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_piano\_Sustains\analysis_results\Arco_Normal_piano.xlsx
Violin,_15_,ordinario,piano,58,A#3,Middle,EWSD_score_acoustic_balanced,12.60590542182686,5.042518047192387,20.52588294381247,0.3417659823959913,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_piano\_Sustains\analysis_results\Arco_Normal_piano.xlsx
Violin,_15_,ordinario,piano,61,C#4,High,EWSD_score_acoustic_balanced,11.70993853958896,3.934110377579162,18.14435508445283,0.3372711294006216,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_piano\_Sustains\analysis_results\Arco_Normal_piano.xlsx
Violin,_15_,ordinario,piano,62,D4,High,EWSD_score_acoustic_balanced,19.70502335680938,5.733997255864112,25.33028143347791,0.2584015872499164,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_piano\_Sustains\analysis_results\Arco_Normal_piano.xlsx
Violin,_15_,ordinario,piano,64,E4,High,EWSD_score_acoustic_balanced,23.0718306048748,8.814666020664102,28.62518860386842,0.2249824725681326,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_piano\_Sustains\analysis_results\Arco_Normal_piano.xlsx
Violin,_15_,ordinario,piano,77,F5,Very high,EWSD_score_acoustic_balanced,12.94873732179947,4.623766527839004,18.9596494639114,0.2944065878507481,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_piano\_Sustains\analysis_results\Arco_Normal_piano.xlsx
Violin,_15_,ordinario,piano,80,G#5,Very high,EWSD_score_acoustic_balanced,9.338380895433238,3.784040731743024,15.0339290432016,0.3290365939625453,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_piano\_Sustains\analysis_results\Arco_Normal_piano.xlsx
Violin,_15_,ordinario,piano,84,C6,Very high,EWSD_score_acoustic_balanced,5.554032797987514,2.540890881259048,11.34341782375892,0.4471714235738106,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_piano\_Sustains\analysis_results\Arco_Normal_piano.xlsx
Violin,_15_,ordinario,piano,85,C#6,Very high,EWSD_score_acoustic_balanced,7.693667717793178,3.494633356596899,14.4094821273083,0.3765757779184324,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_piano\_Sustains\analysis_results\Arco_Normal_piano.xlsx
Violin,_15_,ordinario,piano,86,D6,Very high,EWSD_score_acoustic_balanced,8.830108591632872,4.128538249800306,10.02382434512677,0.1774052274958794,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_piano\_Sustains\analysis_results\Arco_Normal_piano.xlsx
Violin,_15_,ordinario,piano,88,E6,Very high,EWSD_score_acoustic_balanced,9.083509539247183,3.847065594105608,12.03251370134833,0.2448568319700321,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_piano\_Sustains\analysis_results\Arco_Normal_piano.xlsx
Violin,_15_,ordinario,piano,93,A6,Very high,EWSD_score_acoustic_balanced,6.104660467392318,3.081466881247876,8.3565839494635,0.2394570839622324,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_piano\_Sustains\analysis_results\Arco_Normal_piano.xlsx
Violin,_15_,ordinario,piano,94,A#6,Very high,EWSD_score_acoustic_balanced,5.151561885107367,2.831504688377708,10.02907092397723,0.377954339367896,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_piano\_Sustains\analysis_results\Arco_Normal_piano.xlsx
Violin,_15_,ordinario,piano,95,B6,Very high,EWSD_score_acoustic_balanced,5.768777505080215,2.827219856431226,10.25752196255713,0.3461032940257042,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_piano\_Sustains\analysis_results\Arco_Normal_piano.xlsx
Violin,_15_,ordinario,piano,97,C#7,Very high,EWSD_score_acoustic_balanced,5.585028536812862,3.248010274455206,9.062606672419568,0.2803171998385158,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_piano\_Sustains\analysis_results\Arco_Normal_piano.xlsx
Violin,_15_,ordinario,piano,99,D#7,Very high,EWSD_score_acoustic_balanced,3.182876148434876,2.251829343220123,8.06167975690325,0.4758898838542049,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_piano\_Sustains\analysis_results\Arco_Normal_piano.xlsx
Violin,_15_,ordinario,piano,100,E7,Very high,EWSD_score_acoustic_balanced,4.686600205258776,3.429454621524611,6.170789274613059,0.1669182371584612,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_piano\_Sustains\analysis_results\Arco_Normal_piano.xlsx
Violin,_15_,ordinario,piano,101,F7,Very high,EWSD_score_acoustic_balanced,4.356960740308736,3.134211590451882,6.683167260789001,0.2164236181662185,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_piano\_Sustains\analysis_results\Arco_Normal_piano.xlsx
Violin,_15_,ordinario,piano,102,F#7,Very high,EWSD_score_acoustic_balanced,4.976438367672426,3.804314912907137,4.790732670653573,0.0613233102286561,C:\Users\lmr20\Desktop\Strings\Strings\violin\_15_\Arco_Normal_piano\_Sustains\analysis_results\Arco_Normal_piano.xlsx
Violin,_1_,ordinario,forte,55,G3,Middle,EWSD_score_acoustic_balanced,46.66570448982969,30.78035724349459,62.97334093445142,0.1849492938456048,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,56,G#3,Middle,EWSD_score_acoustic_balanced,29.95023178922796,18.55429643976327,39.43128633013778,0.1861485451714013,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,57,A3,Middle,EWSD_score_acoustic_balanced,26.9088151135595,16.36490476829502,34.99479729326654,0.1798578403893558,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,59,B3,Middle,EWSD_score_acoustic_balanced,23.94081368579786,16.21453881924432,34.98504945226657,0.2052842158207994,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,60,C4,High,EWSD_score_acoustic_balanced,20.89652853158604,12.77608356077402,27.439281859143,0.1775205561732119,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,62,D4,High,EWSD_score_acoustic_balanced,23.0596434189578,13.88769062632197,33.43175658093664,0.2203113880107189,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,63,D#4,High,EWSD_score_acoustic_balanced,24.91801051470652,14.22586785914558,35.18530307618614,0.2175469428675531,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,65,F4,High,EWSD_score_acoustic_balanced,20.68041137357135,13.02462661306217,30.00266207733889,0.2178657468350887,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,66,F#4,High,EWSD_score_acoustic_balanced,20.66041705229332,12.18889337660027,32.26827916978465,0.2567435117695964,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,67,G4,High,EWSD_score_acoustic_balanced,21.29720317705536,12.19428462533588,33.52140953239017,0.2584678413929137,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,68,G#4,High,EWSD_score_acoustic_balanced,15.00476266297951,8.544690862643728,25.407599939947,0.2942021604280295,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,70,A#4,High,EWSD_score_acoustic_balanced,13.39908422328322,7.572188722489422,22.19326438945933,0.2749674371781876,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,71,B4,High,EWSD_score_acoustic_balanced,15.78172990396034,7.907711478776965,25.12781786450278,0.2888807368597232,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,73,C#5,Very high,EWSD_score_acoustic_balanced,13.84909236552349,7.732871277486783,21.2566966881868,0.2622295794930384,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,74,D5,Very high,EWSD_score_acoustic_balanced,14.53605165973677,7.661929017724863,21.28995479599339,0.2377694258680421,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,75,D#5,Very high,EWSD_score_acoustic_balanced,13.83073425708651,6.332319060831016,21.5837913128999,0.2999971907919308,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,76,E5,Very high,EWSD_score_acoustic_balanced,16.73581414270754,7.888599234580917,24.6851280367372,0.2595526212940408,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,77,F5,Very high,EWSD_score_acoustic_balanced,12.88982772542349,6.300346225669112,22.5549337055315,0.3246912938513475,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,78,F#5,Very high,EWSD_score_acoustic_balanced,13.05816122723427,7.272867925611473,21.0102936964788,0.2786082493420481,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,79,G5,Very high,EWSD_score_acoustic_balanced,13.01214367822728,7.922613605120061,21.47944953913026,0.271307557082869,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,80,G#5,Very high,EWSD_score_acoustic_balanced,11.26812867011401,5.543816299220074,20.76020109921259,0.3457625763751405,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,82,A#5,Very high,EWSD_score_acoustic_balanced,9.271354355009542,5.442394193291498,16.9879103647718,0.3234959455520512,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,83,B5,Very high,EWSD_score_acoustic_balanced,9.6681812846091,5.394007276859487,16.70207871490281,0.3053888764841736,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,84,C6,Very high,EWSD_score_acoustic_balanced,7.970598093317096,4.968555655552323,15.03745878487298,0.3114682599612521,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,85,C#6,Very high,EWSD_score_acoustic_balanced,9.999548960902075,4.383263993658277,18.92583682120695,0.376560747165379,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,86,D6,Very high,EWSD_score_acoustic_balanced,12.08792152434606,5.682788019436987,18.6011015856582,0.2738245953402523,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,87,D#6,Very high,EWSD_score_acoustic_balanced,7.268868508813861,3.122514272661129,14.84942949258119,0.4403278659126602,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,88,E6,Very high,EWSD_score_acoustic_balanced,10.41180345465767,4.30886275614968,15.25760053593611,0.2674834101876846,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,89,F6,Very high,EWSD_score_acoustic_balanced,8.43202544279079,4.518681005322793,14.20572444971809,0.3073748482178735,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,90,F#6,Very high,EWSD_score_acoustic_balanced,6.69194933685426,4.009509371918019,11.99955978545755,0.2963547963337365,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,91,G6,Very high,EWSD_score_acoustic_balanced,7.169550041851809,3.398013810812921,12.29910872913245,0.3255844994498298,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,92,G#6,Very high,EWSD_score_acoustic_balanced,7.315534326138832,4.186977530548018,11.56885078654547,0.2732260495320902,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,93,A6,Very high,EWSD_score_acoustic_balanced,7.687918447063564,3.907305330446512,12.00773370874128,0.2783468443436168,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,95,B6,Very high,EWSD_score_acoustic_balanced,8.010672014989515,4.205514297965274,11.15401593612536,0.2261966546564329,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,96,C7,Very high,EWSD_score_acoustic_balanced,6.344158393821187,3.957489616581883,11.08328105951228,0.2811818471222497,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,97,C#7,Very high,EWSD_score_acoustic_balanced,4.131423918400454,2.754317372505248,9.50895063341918,0.3973672600298671,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,98,D7,Very high,EWSD_score_acoustic_balanced,4.157963222573672,2.435003497204409,7.857410004341872,0.3535049105273002,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,100,E7,Very high,EWSD_score_acoustic_balanced,4.813076507222567,2.835785085015721,9.816920905136952,0.4313949138582258,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,101,F7,Very high,EWSD_score_acoustic_balanced,5.506147900024404,2.701848760446339,9.754089144391742,0.3559207991899415,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,102,F#7,Very high,EWSD_score_acoustic_balanced,4.602213486482572,2.600883160616481,9.2026334324379,0.4064116309830947,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,forte,103,G7,Very high,EWSD_score_acoustic_balanced,4.029258817947482,2.653115529831922,5.446093852989153,0.1773022793289725,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_forte\_Sustains\analysis_results\ARCO_Normal_forte.xlsx
Violin,_1_,ordinario,fortissimo,55,G3,Middle,EWSD_score_acoustic_balanced,35.91078092706962,23.16419215155031,48.68665414115498,0.185936727498516,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,56,G#3,Middle,EWSD_score_acoustic_balanced,26.44356339184548,21.28096445950819,37.86609444969407,0.1642965294629988,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,57,A3,Middle,EWSD_score_acoustic_balanced,22.71150776493347,14.16899767659771,32.62750147927608,0.2100129147551091,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,58,A#3,Middle,EWSD_score_acoustic_balanced,12.19488643040866,11.59547292654485,27.23708928926819,0.3335801608434975,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,59,B3,Middle,EWSD_score_acoustic_balanced,19.71725959980241,14.43000761494822,32.44433596835136,0.2355461762232059,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,60,C4,High,EWSD_score_acoustic_balanced,16.86799112999566,11.50628835728832,26.85420308894959,0.227117851929155,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,61,C#4,High,EWSD_score_acoustic_balanced,19.23568698389212,15.92897407363921,35.76646541372099,0.2587352996177126,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,62,D4,High,EWSD_score_acoustic_balanced,21.69795613411357,14.24535681822716,33.10804735559091,0.2288217072349664,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,63,D#4,High,EWSD_score_acoustic_balanced,24.96725169465805,15.73661825307648,38.46272934237677,0.2408984032885902,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,64,E4,High,EWSD_score_acoustic_balanced,18.31665850305348,11.31507974537549,30.3243992485984,0.2641072525842943,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,65,F4,High,EWSD_score_acoustic_balanced,21.7856965302814,13.32208980512825,33.62767627204621,0.2419525986735305,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,66,F#4,High,EWSD_score_acoustic_balanced,20.85009804272878,12.86175759137248,33.66597008857801,0.2584099429228722,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,67,G4,High,EWSD_score_acoustic_balanced,19.14518829602735,12.28906338556332,31.58071229627468,0.263272562254053,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,68,G#4,High,EWSD_score_acoustic_balanced,18.37398899514533,10.02802175482478,26.77485754409274,0.2448466390083775,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,69,A4,High,EWSD_score_acoustic_balanced,20.31423474895029,10.0288273927299,30.20142172475057,0.2653849296891272,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
Violin,_1_,ordinario,fortissimo,70,A#4,High,EWSD_score_acoustic_balanced,13.67455771489835,7.935535049902467,23.56419371120932,0.278673319062138,C:\Users\lmr20\Desktop\Strings\Strings\violin\_1_\ARCO_Normal_fortissimo\_Sustains\analysis_results\ARCO_Normal_fortissimo.xlsx
